PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	EA	EY	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Rustogi, Kabir; Strusevich, Vitaly A.								Combining time and position dependent effects on a single machine subject to rate-modifying activities								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				42	1			166	178		10.1016/j.omega.2013.05.005					JAN 2014	2014										36	3	0	0	0	39			0305-0483			WOS:000325953500016		
J	Angilella, Silvia; Corrente, Salvatore; Greco, Salvatore; Slowinski, Roman				Slowinski, Roman/A-5751-2013	Slowinski, Roman/0000-0002-5200-7795; Greco, Salvatore/0000-0001-8293-8227; Angilella, Silvia/0000-0002-9353-5308			MUSA-INT: Multicriteria customer satisfaction analysis with interacting criteria								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				42	1			189	200		10.1016/j.omega.2013.05.006					JAN 2014	2014										21	1	0	1	0	22			0305-0483			WOS:000325953500018		
J	Ahmed, Md Tanveer; Kwon, Changhyun				Stopka, Tomas/D-5864-2017	Stopka, Tomas/0000-0001-7236-6894			Optimal contract-sizing in online display advertising for publishers with regret considerations								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				42	1			201	212		10.1016/j.omega.2013.06.001					JAN 2014	2014										6	0	0	0	0	6			0305-0483			WOS:000325953500019		
J	Lee, Geun-Cheol								Real-time order flowtime estimation methods for two-stage hybrid flowshops								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				42	1			1	8		10.1016/j.omega.2013.02.004					JAN 2014	2014										2	0	0	0	0	2			0305-0483			WOS:000325953500001		
J	Lu, Wen-Min; Wang, Wei-Kang; Kweh, Qian Long				Lu, Wen-Min/K-9831-2019; Lu, Wen-Min/A-2837-2012; Kweh, Qian Long/E-8072-2019	Lu, Wen-Min/0000-0003-2410-8502; Lu, Wen-Min/0000-0003-2410-8502; Kweh, Qian Long/0000-0003-0877-9509			Intellectual capital and performance in the Chinese life insurance industry								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				42	1			65	74		10.1016/j.omega.2013.03.002					JAN 2014	2014										39	0	0	0	0	39			0305-0483			WOS:000325953500007		
J	Li, Xiangyong; Baki, Fazle; Tian, Peng; Chaouch, Ben A.								A robust block-chain based tabu search algorithm for the dynamic lot sizing problem with product returns and remanufacturing								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				42	1			75	87		10.1016/j.omega.2013.03.003					JAN 2014	2014										22	2	0	0	0	24			0305-0483			WOS:000325953500008		
J	Du, Donglei; Chen, Bo; Xu, Dachuan				Chen, Bo/B-6142-2008	Chen, Bo/0000-0001-7605-9453			Quantifying the efficiency of price-only contracts in push supply chains over demand distributions of known supports								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				42	1			98	108		10.1016/j.omega.2013.03.004					JAN 2014	2014										10	1	0	0	0	11			0305-0483			WOS:000325953500010		
J	Chen, Tzu-Li; Lin, James T.; Wu, Cheng-Hung								Coordinated capacity planning in two-stage thin-film-transistor liquid-crystal-display (TFT-LCD) production networks								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				42	1			141	156		10.1016/j.omega.2013.05.004					JAN 2014	2014										14	1	0	0	0	14			0305-0483			WOS:000325953500014		
J	Dai, Xiaofeng; Kuosmanen, Timo					Kuosmanen, Timo/0000-0001-9232-5387			Best-practice benchmarking using clustering methods: Application to energy regulation								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				42	1			179	188		10.1016/j.omega.2013.05.007					JAN 2014	2014										32	0	0	1	2	34			0305-0483			WOS:000325953500017		
J	Plastria, F.				Plastria, Frank/M-8089-2019				A note towards improved homeland defense (vol 40, pg 244, 2012)								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				42	1			213	214		10.1016/j.omega.2013.01.005					JAN 2014	2014										0	0	0	0	0	0			0305-0483			WOS:000325953500020		
J	Soyster, A. L.; Murphy, F. H.								A unifying framework for duality and modeling in robust linear programs								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				41	6			984	997		10.1016/j.omega.2012.10.006					DEC 2013	2013										11	0	0	0	0	11			0305-0483			WOS:000317539700005		
J	Relvas, Susana; Magatao, Suelen N. Boschetto; Barbosa-Povoa, Ana Paula F. D.; Neves, Flavio, Jr.				Barbosa-Povoa, Ana/A-8578-2012; Magatao, Suelen/G-2452-2014; Relvas, Susana/D-7556-2011	Barbosa-Povoa, Ana/0000-0001-6594-9653; Relvas, Susana/0000-0003-3043-6086			Integrated scheduling and inventory management of an oil products distribution system								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				41	6			955	968		10.1016/j.omega.2013.01.001					DEC 2013	2013										25	1	0	0	0	25			0305-0483			WOS:000317539700003		
J	Adkins, Roger; Paxson, Dean								Deterministic models for premature and postponed replacement								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				41	6			1008	1019		10.1016/j.omega.2013.01.002					DEC 2013	2013										6	0	0	0	0	6			0305-0483			WOS:000317539700007		
J	Pando, Valentin; San-Jose, Luis A.; Garcia-Laguna, Juan; Sicilia, Joaquin				San-Jose, Luis/S-5346-2016; Sicilia Rodriguez, Joaquin/E-3058-2016; Pando, Valentin/D-5196-2014	San-Jose, Luis/0000-0002-5705-8583; Sicilia Rodriguez, Joaquin/0000-0002-0407-9508; Pando, Valentin/0000-0002-1665-2412			A newsboy problem with an emergency order under a general backorder rate function								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				41	6			1020	1028		10.1016/j.omega.2013.01.003					DEC 2013	2013										17	0	0	0	0	17			0305-0483			WOS:000317539700008		
J	Danese, Pamela								Supplier integration and company performance: A configurational view								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				41	6			1029	1041		10.1016/j.omega.2013.01.006					DEC 2013	2013										39	1	0	0	2	41			0305-0483			WOS:000317539700009		
J	Wright, P. Daniel; Mahar, Stephen								Centralized nurse scheduling to simultaneously improve schedule cost and nurse satisfaction								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				41	6			1042	1052		10.1016/j.omega.2012.08.004					DEC 2013	2013										26	4	0	0	0	30			0305-0483			WOS:000317539700010		
J	Wan, Shu-Ping; Li, Deng-Feng								Fuzzy LINMAP approach to heterogeneous MADM considering comparisons of alternatives with hesitation degrees								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				41	6			925	940		10.1016/j.omega.2012.12.002					DEC 2013	2013										83	16	0	1	0	99			0305-0483			WOS:000317539700001		
J	Wee, Hui Ming; Widyadana, Gede Agus					Widyadana, Gede/0000-0001-9129-7468			A production model for deteriorating items with stochastic preventive maintenance time and rework process with FIFO rule								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				41	6			941	954		10.1016/j.omega.2012.12.001					DEC 2013	2013										34	0	0	2	1	34			0305-0483			WOS:000317539700002		
J	Pan, Feng; Nagi, Rakesh								Multi-echelon supply chain network design in agile manufacturing								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				41	6			969	983		10.1016/j.omega.2012.12.004					DEC 2013	2013										44	2	0	0	2	48			0305-0483			WOS:000317539700004		
J	Lim, Sungmook					Lim, Sungmook/0000-0003-2690-1133			A joint optimal pricing and order quantity model under parameter uncertainty and its practical implementation								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				41	6			998	1007		10.1016/j.omega.2012.12.003					DEC 2013	2013										15	0	0	0	0	15			0305-0483			WOS:000317539700006		
J	Demirag, Ozgun Caliskan								Performance of weather-conditional rebates under different risk preferences								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				41	6			1053	1067		10.1016/j.omega.2013.02.001					DEC 2013	2013										11	1	0	2	0	12			0305-0483			WOS:000317539700011		
J	Jornsten, Kurt; Nonas, Sigrid Lise; Sandal, Leif; Uboe, Jan								Mixed contracts for the newsvendor problem with real options and discrete demand								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				41	5			809	819		10.1016/j.omega.2012.10.011					OCT 2013	2013										11	0	0	0	0	11			0305-0483			WOS:000314381300001		
J	Corrente, Salvatore; Greco, Salvatore; Slowinski, Roman				Slowinski, Roman/A-5751-2013	Slowinski, Roman/0000-0002-5200-7795; Greco, Salvatore/0000-0001-8293-8227			Multiple Criteria Hierarchy Process with ELECTRE and PROMETHEE								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				41	5			820	846		10.1016/j.omega.2012.10.009					OCT 2013	2013										54	2	0	1	0	56			0305-0483			WOS:000314381300002		
J	Haase, Knut; Mueller, Sven				Muller, Sven/A-4104-2010	Muller, Sven/0000-0002-3406-2133			Management of school locations allowing for free school choice								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				41	5			847	855		10.1016/j.omega.2012.10.008					OCT 2013	2013										9	0	0	0	0	9			0305-0483			WOS:000314381300003		
J	Liu, John S.; Lu, Louis Y. Y.; Lu, Wen-Min; Lin, Bruce J. Y.				Lu, Wen-Min/A-2837-2012; Lu, Wen-Min/K-9831-2019	Lu, Wen-Min/0000-0003-2410-8502; Lu, Wen-Min/0000-0003-2410-8502			A survey of DEA applications								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				41	5			893	902		10.1016/j.omega.2012.11.004					OCT 2013	2013										213	4	0	8	4	221			0305-0483			WOS:000314381300008		
J	Dye, Chung-Yuan								The effect of preservation technology investment on a non-instantaneous deteriorating inventory model								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				41	5			872	880		10.1016/j.omega.2012.11.002					OCT 2013	2013										58	9	0	0	1	67			0305-0483			WOS:000314381300006		
J	Lin, Rung-Chuan; Sir, Mustafa Y.; Pasupathy, Kalyan S.					Pasupathy, Kalyan/0000-0002-4760-2805			Multi-objective simulation optimization using data envelopment analysis and genetic algorithm: Specific application to determining optimal resource levels in surgical services								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				41	5			881	892		10.1016/j.omega.2012.11.003					OCT 2013	2013										43	3	0	1	0	46			0305-0483			WOS:000314381300007		
J	Verma, Manish; Gendreau, Michel; Laporte, Gilbert				reddy, indra/C-5363-2011; Gendreau, Michel/M-6235-2018; Gendreau, Michel/N-7950-2019	Gendreau, Michel/0000-0002-9262-3648; Gendreau, Michel/0000-0002-9262-3648			Optimal location and capability of oil-spill response facilities for the south coast of Newfoundland								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				41	5			856	867		10.1016/j.omega.2012.10.007					OCT 2013	2013										18	2	0	4	0	19			0305-0483			WOS:000314381300004		
J	Leleu, Herve				LELEU, Herve/N-7766-2019; Leleu, Herve/B-5729-2013	LELEU, Herve/0000-0003-4027-5175; Leleu, Herve/0000-0003-4027-5175			Inner and outer approximations of technology: A shadow profit approach								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				41	5			868	871		10.1016/j.omega.2012.11.001					OCT 2013	2013										3	0	0	0	0	3			0305-0483			WOS:000314381300005		
J	Maenhout, Broos; Vanhoucke, Mario				Vanhoucke, Mario/D-8647-2015	Vanhoucke, Mario/0000-0001-6702-3563; Maenhout, Broos/0000-0001-6685-3469			Reconstructing nurse schedules: Computational insights in the problem size parameters								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				41	5			903	918		10.1016/j.omega.2012.10.010					OCT 2013	2013										13	0	0	0	0	13			0305-0483			WOS:000314381300009		
J	Stojkovska, Irena					Stojkovska, Irena/0000-0003-0983-8558			On the optimality of the optimal policies for the deterministic EPQ with partial backordering								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				41	5			919	923		10.1016/j.omega.2012.10.005					OCT 2013	2013										6	0	0	0	0	6			0305-0483			WOS:000314381300010		
J	Palsule-Desai, Omkar D.								Supply chain coordination using revenue-dependent revenue sharing contracts								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				41	4			780	796		10.1016/j.omega.2012.10.001					AUG 2013	2013										45	9	0	1	0	54			0305-0483			WOS:000312625100012		
J	Cetiner, D.; Kimms, A.								Assessing fairness of selfish revenue sharing mechanisms for airline alliances								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				41	4			641	652		10.1016/j.omega.2012.08.006					AUG 2013	2013										11	0	0	0	0	11			0305-0483			WOS:000312625100001		
J	Rogge, Nicky; De Jaeger, Simon					Rogge, Nicky/0000-0001-7755-0471			Measuring and explaining the cost efficiency of municipal solid waste collection and processing services								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				41	4			653	664		10.1016/j.omega.2012.09.006					AUG 2013	2013										33	2	0	13	0	36			0305-0483			WOS:000312625100002		
J	Khouja, Moutaz; Park, Sungjune; Zhou, Jing				Park, Sungjune/J-9525-2016	Park, Sungjune/0000-0001-7482-4553			A free gift card alternative to price discounts in the newsvendor problem								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				41	4			665	678		10.1016/j.omega.2012.08.005					AUG 2013	2013										19	0	0	1	0	19			0305-0483			WOS:000312625100003		
J	Stewart, Theodor J.; French, Simon; Rios, Jesus				Stewart, Theodor J/E-8192-2013	Stewart, Theodor J/0000-0002-2107-5955			Integrating multicriteria decision analysis and scenario planning-Review and extension								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				41	4			679	688		10.1016/j.omega.2012.09.003					AUG 2013	2013										74	3	0	7	1	77			0305-0483			WOS:000312625100004		
J	van Ackere, Ann; Haxholdt, Christian; Larsen, Erik R.								Dynamic capacity adjustments with reactive customers								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				41	4			689	705		10.1016/j.omega.2012.09.007					AUG 2013	2013										12	0	0	0	0	12			0305-0483			WOS:000312625100005		
J	Bard, Jonathan F.; Jarrah, Ahmad I.								Integrating commercial and residential pickup and delivery networks: A case study								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				41	4			706	720		10.1016/j.omega.2012.09.001					AUG 2013	2013										5	0	0	0	1	6			0305-0483			WOS:000312625100006		
J	Fernandez, Elena; Kalcsics, Joerg; Nickel, Stefan				Fernandez, Elena/E-1799-2012; Kalcsics, Joerg/O-1616-2019	Fernandez, Elena/0000-0003-4714-0257; Kalcsics, Joerg/0000-0002-5013-3448			The maximum dispersion problem								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				41	4			721	730		10.1016/j.omega.2012.09.005					AUG 2013	2013										11	0	0	0	0	11			0305-0483			WOS:000312625100007		
J	Fang, Hsin-Hsiung; Lee, Hsuan-Shih; Hwang, Shiuh-Nan; Chung, Cheng-Chi								A slacks-based measure of super-efficiency in data envelopment analysis: An alternative approach								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				41	4			731	734		10.1016/j.omega.2012.10.004					AUG 2013	2013										34	0	0	1	0	34			0305-0483			WOS:000312625100008		
J	Kadzinski, Milosz; Greco, Salvatore; Slowinski, Roman				Kadzinski, Milosz/L-8304-2014; Slowinski, Roman/A-5751-2013	Kadzinski, Milosz/0000-0003-1806-3715; Slowinski, Roman/0000-0002-5200-7795; Greco, Salvatore/0000-0001-8293-8227			RUTA: A framework for assessing and selecting additive value functions on the basis of rank related requirements								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				41	4			735	751		10.1016/j.omega.2012.10.002					AUG 2013	2013										25	0	0	0	0	25			0305-0483			WOS:000312625100009		
J	Cai, Xiaoqiang; Chen, Jian; Xiao, Yongbo; Xu, Xiaolin; Yu, Gang								Fresh-product supply chain management with logistics outsourcing								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				41	4			752	765		10.1016/j.omega.2012.09.004					AUG 2013	2013										48	14	0	0	2	63			0305-0483			WOS:000312625100010		
J	Berman, Oded; Krass, Dmitry; Menezes, Mozart B. C.				Menezes, Mozart/F-3015-2015	Menezes, Mozart/0000-0002-5815-7639			Location and reliability problems on a line: Impact of objectives and correlated failures on optimal location patterns								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				41	4			766	779		10.1016/j.omega.2012.09.002					AUG 2013	2013										16	1	0	0	0	17			0305-0483			WOS:000312625100011		
J	Gandomi, A.; Zolfaghari, S.				Gandomi, Amir/J-7595-2013	Gandomi, Amir/0000-0002-2798-0104			Profitability of loyalty reward programs: An analytical investigation								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				41	4			797	807		10.1016/j.omega.2012.10.003					AUG 2013	2013										10	0	0	0	0	10			0305-0483			WOS:000312625100013		
J	Rios-Mercado, Roger Z.; Fabian Lopez-Perez, J.					Rios-Mercado, Roger/0000-0003-1053-5183			Commercial territory design planning with realignment and disjoint assignment requirements								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				41	3			525	535		10.1016/j.omega.2012.08.002					JUN 2013	2013										10	0	0	1	2	11			0305-0483			WOS:000311472600004		
J	Erzurumlu, S. Sinan								The compatibility of durable goods with contingent generic consumables								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				41	3			574	585		10.1016/j.omega.2012.07.004					JUN 2013	2013										4	0	0	0	0	4			0305-0483			WOS:000311472600008		
J	Sen, Alper								A comparison of fixed and dynamic pricing policies in revenue management								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				41	3			586	597		10.1016/j.omega.2012.08.001					JUN 2013	2013										22	1	0	0	0	23			0305-0483			WOS:000311472600009		
J	Jonrinaldi; Zhang, D. Z.				Zhang, David/J-2713-2012	Zhang, David/0000-0002-1561-0923; , Jonrinaldi/0000-0001-6666-2734			An integrated production and inventory model for a whole manufacturing supply chain involving reverse logistics with finite horizon period								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				41	3			598	620		10.1016/j.omega.2012.07.001					JUN 2013	2013										28	1	1	0	0	29			0305-0483			WOS:000311472600010		
J	Yang, Xiaopeng; Morita, Hiroshi								Efficiency improvement from multiple perspectives: An application to Japanese banking industry								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				41	3			501	509		10.1016/j.omega.2012.06.007					JUN 2013	2013										23	0	0	1	0	23			0305-0483			WOS:000311472600001		
J	Yan, Changyuan; Liao, Yi; Banerjee, Avijit								Multi-product lot scheduling with backordering and shelf-life constraints								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				41	3			510	516		10.1016/j.omega.2012.06.004					JUN 2013	2013										10	0	0	0	0	10			0305-0483			WOS:000311472600002		
J	Zhu, Bangzhu; Wei, Yiming								Carbon price forecasting with a novel hybrid ARIMA and least squares support vector machines methodology								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				41	3			517	524		10.1016/j.omega.2012.06.005					JUN 2013	2013										88	11	0	4	0	100			0305-0483			WOS:000311472600003		
J	Tang, Jiafu; Wu, Zhiqiao; Kwong, C. K.; Luo, Xinggang				WU, ZHIQIAO/H-1872-2018	WU, ZHIQIAO/0000-0002-7358-6175; Kwong, C.K./0000-0001-9472-4613			Integrated production strategy and reuse scenario: A CoFAQ model and case study of mail server system development								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				41	3			536	552		10.1016/j.omega.2012.07.003					JUN 2013	2013										3	0	0	0	0	3			0305-0483			WOS:000311472600005		
J	Hwang, Shiuh-Nan; Chen, Chialin; Chen, Yao; Lee, Hsuan-Shih; Shen, Pei-Di								Sustainable design performance evaluation with applications in the automobile industry: Focusing on inefficiency by undesirable factors								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				41	3			553	558		10.1016/j.omega.2012.07.002					JUN 2013	2013										34	2	0	1	0	37			0305-0483			WOS:000311472600006		
J	Zhou, Yang; Huang, Guo H.; Yang, Boting				Huang, Guohe/H-5306-2011	Huang, Guohe/0000-0003-4974-3019; Zhou, Yang/0000-0002-8349-5090			Water resources management under multi-parameter interactions: A factorial multi-stage stochastic programming approach								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				41	3			559	573		10.1016/j.omega.2012.07.005					JUN 2013	2013										31	0	0	9	0	31			0305-0483			WOS:000311472600007		
J	Chen, Yao; Du, Juan; Huo, Jiazhen								Super-efficiency based on a modified directional distance function								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				41	3			621	625		10.1016/j.omega.2012.06.006					JUN 2013	2013										34	0	0	2	0	34			0305-0483			WOS:000311472600011		
J	Huang, Shui-Mu; Su, Jack C. P.								Impact of product proliferation on the reverse supply chain								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				41	3			626	639		10.1016/j.omega.2012.08.003					JUN 2013	2013										23	0	0	2	0	23			0305-0483			WOS:000311472600012		
J	Sueyoshi, Toshiyuki; Goto, Mika				Goto, Mika/C-9980-2015	Goto, Mika/0000-0001-7214-2233			Returns to scale vs. damages to scale in data envelopment analysis: An impact of U.S. clean air act on coal-fired power plants								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				41	2			164	175		10.1016/j.omega.2010.04.005					APR 2013	2013										52	0	0	1	0	52			0305-0483			WOS:000310424200003		
J	Marvizadeh, S. Zamiri; Choobineh, F. F.								Reducing the number of setups for CNC punch presses								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				41	2			226	235		10.1016/j.omega.2012.06.001					APR 2013	2013										4	0	0	0	0	4			0305-0483			WOS:000310424200009		
J	Bretholt, Abraham; Pan, Jeh-Nan								Evolving the latent variable model as an environmental DEA technology								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				41	2			315	325		10.1016/j.omega.2012.04.001					APR 2013	2013										10	0	0	1	0	10			0305-0483			WOS:000310424200018		
J	Taleizadeh, Ata Allah; Pentico, David W.; Jabalameli, Mohammad Saeed; Aryanezhad, Mirbahador				jabalameli, mohammad saeed/S-8820-2018				An EOQ model with partial delayed payment and partial backordering								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				41	2			354	368		10.1016/j.omega.2012.03.008					APR 2013	2013										50	3	0	1	0	53			0305-0483			WOS:000310424200022		
J	Shah, Nita H.; Soni, Hardik N.; Patel, Kamlesh A.				Soni, Hardik/N-5983-2017; Soni, Hardik/N-4590-2019; Shah, Nita/U-6060-2017	Soni, Hardik/0000-0001-5247-0379; Soni, Hardik/0000-0001-5247-0379; Shah, Nita/0000-0003-1605-4778			Optimizing inventory and marketing policy for non-instantaneous deteriorating items with generalized type deterioration and holding cost rates								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				41	2			421	430		10.1016/j.omega.2012.03.002					APR 2013	2013										53	6	0	0	1	59			0305-0483			WOS:000310424200028		
J	Balachandran, Kashi R.; Wang, Hsiao-Wen; Li, Shu-Hsing; Wang, Taychang				cheng, pui sze/U-2757-2017				In-house capability and supply chain decisions								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				41	2			473	484		10.1016/j.omega.2012.01.003					APR 2013	2013										3	0	0	0	0	3			0305-0483			WOS:000310424200033		
J	Qiang, Qiang; Ke, Ke; Anderson, Trisha; Dung, June								The closed-loop supply chain network with competition, distribution channel investment, and uncertainties								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				41	2			186	194		10.1016/j.omega.2011.08.011					APR 2013	2013										95	12	0	5	0	107			0305-0483			WOS:000310424200005		
J	Hsu, Audrey Wen-hsin; Wang, Tawei				Wang, Tawei/D-5806-2014	Wang, Tawei/0000-0002-4755-3652			Does the market value corporate response to climate change?								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				41	2			195	206		10.1016/j.omega.2011.07.009					APR 2013	2013										14	1	0	0	0	15			0305-0483			WOS:000310424200006		
J	Matthews, Kent								Risk management and managerial efficiency in Chinese banks: A network DEA framework								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				41	2			207	215		10.1016/j.omega.2012.06.003					APR 2013	2013										74	0	2	2	0	74			0305-0483			WOS:000310424200007		
J	Martzoukos, Spiros H.; Zacharias, Eleftherios				Martzoukos, Spiros/R-7915-2017	Martzoukos, Spiros/0000-0002-4040-3096			Real option games with R&D and learning spillovers								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				41	2			236	249		10.1016/j.omega.2012.05.005					APR 2013	2013										8	3	0	0	0	10			0305-0483			WOS:000310424200010		
J	Strinka, Zohar M. A.; Romeijn, H. Edwin; Wu, Jingchen								Exact and heuristic methods for a class of selective newsvendor problems with normally distributed demands								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				41	2			250	258		10.1016/j.omega.2012.05.004					APR 2013	2013										4	0	0	0	0	4			0305-0483			WOS:000310424200011		
J	Sawik, Tadeusz				Sawik, Tadeusz/D-1240-2013	Sawik, Tadeusz/0000-0002-6054-550X			Selection of resilient supply portfolio under disruption risks								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				41	2			259	269		10.1016/j.omega.2012.05.003					APR 2013	2013										99	4	0	1	0	103			0305-0483			WOS:000310424200012		
J	Mulliner, Emma; Smallbone, Kieran; Maliene, Vida								An assessment of sustainable housing affordability using a multiple criteria decision making method								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				41	2			270	279		10.1016/j.omega.2012.05.002					APR 2013	2013										80	2	0	2	0	82			0305-0483			WOS:000310424200013		
J	Stolletz, Raik; Manitz, Michael					Stolletz, Raik/0000-0003-2725-9322			The impact of a waiting-time threshold in overflow systems with impatient customers								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				41	2			280	286		10.1016/j.omega.2012.05.001					APR 2013	2013										2	4	0	0	0	6			0305-0483			WOS:000310424200014		
J	De Witte, Kristof; Rogge, Nicky; Cherchye, Laurens; Van Puyenbroeck, Tom					Van Puyenbroeck, Tom/0000-0003-1823-1440; Rogge, Nicky/0000-0001-7755-0471; Cherchye, Laurens/0000-0003-3766-2449			Economies of scope in research and teaching: A non-parametric investigation								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				41	2			305	314		10.1016/j.omega.2012.04.002					APR 2013	2013										28	0	0	1	0	28			0305-0483			WOS:000310424200017		
J	Jammernegg, Werner; Kischka, Peter								The price-setting newsvendor with service and loss constraints								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				41	2			326	335		10.1016/j.omega.2012.03.011					APR 2013	2013										22	3	0	0	0	25			0305-0483			WOS:000310424200019		
J	Saenz-Royo, Carlos; Salas-Fumas, Vicente								Learning to learn and productivity growth: Evidence from a new car-assembly plant								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				41	2			336	344		10.1016/j.omega.2012.03.010					APR 2013	2013										15	0	0	1	0	15			0305-0483			WOS:000310424200020		
